31	-0.00130719346127088	0.00133631720768881
32	-0.000610109485485412	0.000844018864966206
409	-0.000941194813208317	0.000442695600028771
633	-0.000610009160581121	0.000843608408556263
1005	-0.00151900242942944	-0.000944966593855277
1500	-0.000577574915043792	0.00135501880850296
1746	-0.00153267270060044	-0.00130839354240266
1882	-0.00154888394617148	-0.0012912277522024
2140	-0.00147676643273265	-0.000957580167698553
2377	-0.00187039710779468	0.00111145834346702
2436	-0.00172932328258253	0.00138089790790137
4345	0.00163628961711149	-0.00092605125446533
4530	-0.00165079322038177	0.00117999944249153
4915	-0.000842151449495101	-0.000167656477597185
6155	-0.00112615415239213	-0.00094342028807233
6310	-0.000652168047857722	0.000290379543027856
6542	-0.00164152455231371	0.0014535001987358
6672	-0.00151191962098205	-0.00068453433302011
6817	0.00164546744354573	-0.00103481456485777
7059	-0.000226196783436107	0.00103677958402096
7060	0.000163872424393803	-0.000647965976656813
7777	0.000564963300564863	-0.000554204180504797
7863	-0.00152355279952771	-0.00130922467055703
7955	-0.0014500663659824	5.05183806280626e-05
8040	-0.000489059377651189	0.000239514083725375
8397	-0.00148766243031322	-0.000647440136109568
